Student_ID,Gender,Branch,CGPA,SSC_Marks,HSC_Marks,Internships,Projects,Certifications,Backlogs,Aptitude_Score,Technical_Skill,Coding_Skill,Communication_Skill,Soft_Skill,Extracurricular_Score,Leadership_Score,Placement_Training,Workshops_Attended,Mock_Interview_Score,LinkedIn_GitHub_Activity,Employability_Score,Placed,Package_LPA
STU04663,Male,MECH,6.98,77.16,59.84,1,1,0,1,70.31,6.53,5.97,3.0,4.9,1.78,6.86,Yes,1,9.39,8.49,32.96,0,0.0
STU04664,Female,ECE,8.75,60.78,79.94,2,2,4,0,62.79,6.54,6.17,4.8,5.44,4.89,0.0,Yes,0,6.22,3.39,58.78,1,8.2
STU04665,Female,IT,7.99,74.14,72.17,2,2,1,2,80.42,3.94,4.87,5.14,5.34,4.31,1.22,Yes,0,5.53,0.18,52.18,0,0.0
STU04666,Female,IT,7.91,77.78,67.82,1,4,2,0,73.6,9.23,7.05,5.72,5.66,1.09,6.01,Yes,0,5.33,6.78,56.14,1,9.23
STU04667,Male,IT,8.83,90.75,89.43,1,1,2,1,86.04,6.54,6.47,5.18,5.07,2.68,6.02,Yes,0,5.17,7.54,59.06,1,8.19
STU04668,Male,EEE,6.73,54.78,78.14,0,4,1,0,76.38,3.24,5.2,5.08,5.58,8.24,4.81,Yes,0,5.32,7.08,39.94,0,0.0
STU04669,Male,CSE,9.66,74.37,90.45,4,5,4,0,54.92,8.75,9.22,5.19,7.52,6.01,4.49,Yes,2,6.96,2.6,87.01,1,12.99
STU04670,Female,CSE,8.39,96.71,75.67,2,1,1,1,71.9,4.7,4.97,8.81,7.56,2.37,3.6,No,0,5.17,2.08,54.52,1,9.18
STU04671,Female,CIVIL,8.66,75.52,42.45,2,5,1,0,50.82,8.07,10.0,4.59,5.99,6.87,2.25,No,1,3.12,8.11,49.75,0,0.0
STU04672,Male,EEE,6.89,85.13,85.45,1,3,2,0,57.29,4.11,3.12,7.43,6.89,7.81,5.41,Yes,0,3.06,5.66,42.02,0,0.0
STU04673,Male,CIVIL,6.97,83.25,75.08,1,2,0,0,100.0,8.16,10.0,5.52,6.17,6.4,4.0,No,2,2.5,2.29,43.84,0,0.0
STU04674,Male,ECE,6.85,82.49,65.31,1,4,3,1,61.01,5.67,6.14,6.93,6.85,3.46,3.65,No,2,6.8,6.17,49.25,0,0.0
STU04675,Male,IT,6.81,71.63,94.28,2,5,2,0,56.67,6.06,7.94,5.26,6.13,6.78,3.14,Yes,1,7.75,5.71,69.36,1,10.06
STU04676,Male,ECE,5.67,81.65,74.04,3,3,3,2,86.9,9.26,9.52,5.53,5.8,1.72,3.53,Yes,0,3.27,3.5,53.11,0,0.0
STU04677,Male,EEE,8.84,72.85,65.77,2,1,2,1,38.18,8.51,9.73,7.0,5.6,3.51,3.31,Yes,1,4.54,2.05,49.02,0,0.0
STU04678,Male,MECH,8.02,73.75,58.03,0,2,0,1,68.58,7.68,7.45,5.61,7.53,5.86,4.41,Yes,0,5.82,5.39,44.42,0,0.0
STU04679,Female,MECH,6.65,74.88,86.36,0,6,3,0,70.96,6.28,7.51,8.08,7.59,9.41,4.12,Yes,3,5.02,4.16,44.42,0,0.0
STU04680,Male,CIVIL,8.72,77.04,73.85,0,2,0,2,45.95,5.55,5.19,5.56,5.75,5.16,6.68,Yes,3,4.09,5.33,25.87,0,0.0
STU04681,Female,CSE,7.77,74.63,87.51,1,0,1,1,62.88,6.01,5.09,5.14,6.37,1.41,4.59,Yes,2,4.23,5.4,47.13,0,0.0
STU04682,Male,MECH,7.68,79.51,60.87,2,3,2,0,79.19,4.25,2.96,7.93,6.85,8.65,2.97,Yes,0,2.61,4.47,51.86,0,0.0
STU04683,Male,CSE,8.38,72.67,92.7,1,0,3,0,35.11,2.29,1.64,5.83,4.56,6.44,6.56,No,1,4.86,2.44,44.54,0,0.0
STU04684,Female,CSE,7.42,87.51,82.85,1,2,0,0,26.88,8.39,10.0,7.42,6.13,8.55,4.38,Yes,0,4.67,0.0,63.26,0,0.0
STU04685,Female,IT,7.46,75.26,73.36,1,3,1,0,59.64,4.39,2.46,5.04,4.79,8.97,5.19,No,0,2.8,6.68,49.95,0,0.0
STU04686,Male,CIVIL,7.3,67.69,79.15,0,6,4,0,61.98,4.42,4.05,5.83,6.54,5.69,3.88,Yes,1,4.05,4.87,36.45,0,0.0
STU04687,Female,CSE,7.1,72.59,78.79,0,2,0,0,44.94,8.16,7.52,4.16,4.88,5.18,6.26,Yes,0,3.19,8.91,48.33,0,0.0
STU04688,Male,EEE,7.14,78.28,94.57,1,6,2,0,40.01,2.63,3.45,5.73,5.95,6.32,1.2,No,3,5.11,6.69,47.76,1,8.31
STU04689,Male,MECH,8.06,79.78,51.19,0,4,4,1,56.23,8.26,8.53,4.63,6.31,4.97,6.13,No,4,4.35,2.01,38.35,0,0.0
STU04690,Male,IT,8.76,66.74,95.98,2,1,2,0,54.99,6.52,6.08,5.58,6.97,7.76,5.43,Yes,4,7.89,7.57,65.51,1,10.11
STU04691,Female,EEE,6.08,85.04,85.32,0,5,3,0,84.69,2.13,1.61,7.05,8.82,6.08,5.75,No,1,5.04,5.26,48.95,1,7.02
STU04692,Male,CSE,6.81,76.19,85.86,0,1,1,0,69.46,6.64,6.82,6.95,5.58,5.35,3.59,No,2,8.45,4.63,49.91,0,0.0
STU04693,Male,IT,6.52,84.59,78.27,2,3,0,1,57.2,5.58,4.52,7.58,8.45,2.73,3.81,Yes,3,6.63,3.01,46.12,1,8.92
STU04694,Female,CSE,7.99,83.1,73.84,2,3,2,0,79.47,9.02,8.16,5.64,5.62,5.91,6.99,Yes,3,6.47,2.54,74.28,1,11.49
STU04695,Male,ECE,5.09,80.78,74.53,1,2,0,0,62.2,5.09,5.94,10.0,7.12,6.3,1.06,No,0,5.77,7.18,45.66,0,0.0
STU04696,Male,ECE,8.7,91.89,96.92,2,4,2,2,42.02,7.51,9.1,8.87,6.55,0.0,6.61,Yes,0,7.14,5.26,54.14,1,8.67
STU04697,Female,ECE,8.53,64.81,71.32,2,5,2,3,35.92,6.54,4.37,3.31,5.08,3.46,4.07,No,0,6.4,7.76,37.44,0,0.0
STU04698,Female,CSE,7.77,74.01,65.61,3,2,2,0,46.61,8.76,9.04,6.6,6.81,2.38,1.48,Yes,1,4.24,5.09,64.63,1,10.38
STU04699,Male,ECE,8.3,71.27,65.27,0,1,4,0,74.37,4.84,6.08,7.08,6.77,5.92,8.21,Yes,0,5.14,5.32,49.33,0,0.0
STU04700,Male,IT,7.87,66.6,78.76,4,0,5,0,59.3,3.14,3.62,5.22,5.52,9.79,2.44,No,2,6.01,4.57,59.74,1,10.97
STU04701,Female,IT,9.32,87.84,56.0,1,2,1,0,91.16,4.71,5.27,10.0,7.91,2.67,9.11,Yes,1,5.24,5.68,64.83,1,9.18
STU04702,Female,CSE,5.93,74.53,77.62,0,5,2,0,69.47,4.17,3.14,4.37,6.24,6.49,3.97,No,2,5.32,8.35,51.12,0,0.0
STU04703,Female,ECE,8.76,82.67,86.11,1,1,3,0,57.49,5.36,5.68,7.41,5.47,5.85,5.69,Yes,1,6.24,5.86,55.62,0,0.0
STU04704,Male,EEE,6.96,71.77,78.09,0,1,2,0,75.08,1.85,0.78,4.3,4.96,2.35,5.22,No,1,8.81,5.13,26.7,0,0.0
STU04705,Male,IT,6.48,89.84,75.47,2,0,1,0,56.35,5.02,5.02,4.92,5.66,5.74,0.17,No,1,6.46,6.45,50.21,1,8.57
STU04706,Female,CSE,8.29,66.63,87.03,0,5,1,0,73.37,5.84,6.2,4.42,4.92,8.5,7.65,No,0,2.6,8.32,59.34,1,9.26
STU04707,Female,IT,7.19,76.91,66.61,3,4,0,1,71.35,4.86,4.93,7.73,7.09,2.79,0.55,No,1,6.93,9.03,62.24,1,10.17
STU04708,Male,CSE,8.34,70.04,92.95,1,6,0,1,47.58,8.73,9.54,8.29,5.06,5.98,2.67,Yes,1,3.75,2.66,58.65,1,9.18
STU04709,Male,MECH,7.83,78.28,75.75,3,4,2,4,43.1,5.74,6.69,5.16,4.5,7.49,2.1,No,0,6.1,4.63,36.56,0,0.0
STU04710,Female,IT,8.27,84.48,82.3,3,1,5,0,53.35,7.52,6.89,6.51,4.63,5.85,6.69,Yes,1,3.77,0.66,67.2,1,9.62
STU04711,Male,EEE,4.52,73.87,71.04,1,3,3,3,66.57,4.9,5.82,8.22,7.16,8.06,6.19,Yes,0,5.8,7.29,33.67,0,0.0
STU04712,Female,ECE,7.27,92.91,59.18,3,0,1,0,76.61,5.73,7.57,5.46,6.31,4.29,3.46,Yes,1,6.63,1.83,55.26,1,7.78
STU04713,Male,IT,6.29,91.59,54.29,1,2,3,0,78.83,7.4,4.3,6.79,5.75,10.0,5.68,Yes,2,3.82,4.89,57.89,1,9.61
STU04714,Male,EEE,7.21,73.45,86.24,0,1,1,2,53.47,7.68,7.1,5.82,5.16,0.05,4.4,No,1,5.77,5.38,28.01,0,0.0
STU04715,Male,ECE,8.1,76.48,74.78,0,5,0,0,53.84,4.52,4.96,9.09,7.14,6.48,7.9,Yes,2,4.28,6.28,47.46,0,0.0
STU04716,Male,EEE,6.39,76.81,63.45,0,1,0,1,72.07,0.55,0.0,2.17,3.29,2.77,5.12,Yes,0,5.21,5.17,21.81,0,0.0
STU04717,Male,CSE,7.19,65.42,72.07,2,4,3,0,63.54,7.48,7.16,6.98,8.06,5.89,7.63,Yes,0,5.52,6.23,75.2,1,12.14
STU04718,Male,ECE,7.17,84.16,79.77,0,2,1,0,72.79,3.68,3.94,1.32,5.48,6.98,3.83,Yes,0,6.38,2.52,44.13,0,0.0
STU04719,Male,EEE,7.44,69.43,64.82,0,1,1,0,88.0,5.81,3.38,7.58,7.11,7.43,7.85,No,3,6.57,1.97,41.02,0,0.0
STU04720,Female,ECE,8.28,67.0,74.29,1,1,3,0,47.27,5.51,5.99,6.02,6.1,7.13,1.94,Yes,0,7.84,4.76,47.31,0,0.0
STU04721,Female,IT,5.89,57.83,53.44,0,4,1,0,67.12,6.47,5.75,6.28,5.94,5.72,0.2,No,0,6.96,5.64,48.91,0,0.0
STU04722,Female,CIVIL,6.85,68.33,85.48,1,5,0,0,52.77,5.7,4.04,3.41,4.86,0.69,4.81,Yes,2,7.04,3.59,35.84,0,0.0
STU04723,Male,EEE,7.85,90.9,76.28,2,0,1,2,44.22,3.99,2.83,7.37,6.8,3.9,3.38,Yes,1,5.17,6.04,26.91,0,0.0
STU04724,Male,IT,6.14,75.42,74.19,1,2,0,1,64.2,9.54,9.8,3.42,4.13,4.48,4.71,No,2,6.0,5.69,58.94,1,9.59
STU04725,Male,ECE,7.08,73.97,77.68,1,0,2,0,9.82,6.24,5.85,5.85,5.1,6.34,8.13,No,3,4.2,5.95,38.88,0,0.0
STU04726,Male,CSE,7.94,73.5,83.52,1,2,4,0,51.52,5.42,4.37,7.71,7.57,4.69,4.91,Yes,0,5.91,8.63,64.56,1,9.07
STU04727,Male,CIVIL,6.95,90.76,73.17,1,3,2,0,65.86,5.02,5.71,5.24,4.38,5.74,7.1,Yes,0,5.34,3.25,40.59,0,0.0
STU04728,Male,CSE,6.87,78.15,74.76,2,2,4,0,78.89,4.84,4.24,6.6,7.26,2.77,6.47,Yes,0,2.94,1.97,59.54,1,8.7
STU04729,Female,EEE,9.37,80.24,67.52,2,2,0,0,86.07,4.66,5.22,8.55,7.13,0.7,6.94,Yes,1,7.8,4.96,54.51,1,9.17
STU04730,Male,CIVIL,5.06,76.3,74.17,2,5,2,2,74.8,4.61,4.91,9.38,6.79,3.7,6.2,No,3,8.52,3.84,34.69,0,0.0
STU04731,Male,IT,8.98,58.51,62.86,1,5,2,2,87.67,6.42,2.96,4.45,4.93,0.32,6.7,No,1,4.57,1.75,50.44,0,0.0
STU04732,Male,MECH,7.54,77.94,65.54,3,4,2,0,77.06,8.1,7.86,2.69,3.97,10.0,1.53,Yes,1,3.08,3.05,51.79,0,0.0
STU04733,Male,CSE,7.48,64.6,87.9,0,4,4,1,62.77,6.43,7.79,6.44,6.89,6.44,0.42,Yes,2,3.91,3.1,56.92,0,0.0
STU04734,Female,ECE,6.01,88.59,65.83,4,3,2,0,28.98,5.79,5.82,6.38,7.17,3.65,5.3,Yes,1,5.33,3.5,57.45,1,8.1
STU04735,Male,EEE,7.17,92.67,100.0,1,0,2,1,70.06,6.06,7.58,6.54,5.89,5.36,3.47,Yes,0,2.16,0.29,38.08,0,0.0
STU04736,Male,EEE,6.64,75.76,77.47,2,4,0,0,72.18,2.24,3.3,7.98,8.82,5.44,5.18,No,1,5.62,4.86,47.73,0,0.0
STU04737,Female,MECH,5.77,76.53,62.36,2,2,2,4,77.37,4.58,5.1,6.46,6.0,4.43,6.46,No,0,6.5,2.41,22.82,0,0.0
STU04738,Female,MECH,5.82,75.52,67.01,1,6,2,2,65.79,5.74,5.93,6.89,8.06,6.39,2.54,Yes,1,4.51,5.0,39.81,0,0.0
STU04739,Male,ECE,5.96,86.87,74.8,1,4,4,1,79.16,6.71,7.74,8.94,8.47,4.82,3.13,Yes,2,5.59,4.51,56.98,1,7.95
STU04740,Female,CSE,9.04,74.31,62.23,0,6,0,3,48.29,6.02,5.75,7.86,6.57,3.97,6.79,No,0,2.72,3.4,41.92,1,7.19
STU04741,Male,CSE,8.36,78.7,66.62,0,6,3,4,51.13,7.78,7.49,9.03,9.91,8.52,2.67,No,0,8.03,8.18,46.13,1,8.1
STU04742,Male,IT,8.19,63.17,90.63,3,2,3,1,54.52,5.99,7.23,4.44,4.66,5.18,5.42,Yes,0,7.1,7.26,58.23,1,8.68
STU04743,Male,CSE,6.61,92.69,66.52,2,3,1,0,98.5,8.01,9.55,8.49,7.17,2.26,7.17,Yes,0,2.43,7.39,71.21,1,10.68
STU04744,Female,IT,7.84,81.19,87.16,2,2,1,0,60.78,2.84,3.53,9.58,7.5,9.35,0.0,No,1,7.69,1.76,61.31,1,9.13
STU04745,Male,CSE,6.69,81.77,63.18,3,5,3,0,42.77,5.81,6.83,3.28,3.61,6.68,4.25,Yes,1,5.89,9.01,66.77,0,0.0
STU04746,Male,CSE,8.29,72.8,76.06,1,2,1,0,92.98,5.47,6.0,6.2,5.36,4.25,1.75,No,0,5.75,0.51,55.49,0,0.0
STU04747,Male,IT,7.02,72.19,89.67,1,4,0,3,75.16,3.99,5.51,6.51,7.92,3.95,7.74,Yes,1,8.13,6.73,41.44,1,7.77
STU04748,Male,IT,6.96,77.64,95.92,4,4,0,0,66.97,6.4,3.42,8.86,7.06,4.12,4.59,No,0,5.65,4.07,58.62,1,8.9
STU04749,Male,IT,7.65,64.2,76.5,3,0,2,1,57.29,6.74,8.15,7.9,7.85,6.03,8.92,Yes,4,4.86,8.32,64.41,1,9.25
STU04750,Female,CIVIL,6.88,73.48,68.2,1,1,2,0,50.27,6.39,6.52,4.08,5.62,9.24,6.67,Yes,4,2.38,5.83,34.8,0,0.0
STU04751,Male,IT,7.0,68.06,90.99,2,1,3,1,67.69,1.97,3.61,3.1,5.42,4.18,4.25,No,0,4.99,5.23,48.37,1,9.33
STU04752,Male,ECE,8.07,69.5,86.61,1,2,2,0,79.33,5.18,4.69,7.62,6.62,6.42,2.1,No,1,3.66,5.44,47.0,0,0.0
STU04753,Female,ECE,6.75,71.24,85.33,1,2,0,0,70.95,4.18,4.44,4.4,5.57,1.99,6.03,Yes,2,1.72,5.46,47.2,0,0.0
STU04754,Male,IT,6.53,64.58,94.22,1,2,2,2,48.95,6.58,7.93,9.65,7.4,5.63,3.97,Yes,1,3.94,3.69,53.57,0,0.0
STU04755,Female,EEE,6.26,77.33,64.69,4,1,0,0,67.87,6.57,6.58,7.8,6.68,6.55,2.23,Yes,2,8.99,7.05,54.3,1,8.64
STU04756,Male,CSE,5.89,78.56,81.36,2,3,0,0,45.55,6.16,5.71,5.71,5.53,8.85,4.91,Yes,4,6.22,5.31,55.4,1,8.74
STU04757,Female,CSE,7.67,71.55,75.98,0,5,0,0,57.35,5.48,6.06,6.24,6.3,5.71,4.19,Yes,2,4.56,8.85,62.81,1,10.14
STU04758,Male,EEE,6.7,81.91,76.45,0,3,2,0,67.04,2.96,1.82,5.43,5.04,5.18,2.59,No,1,5.95,0.53,31.87,0,0.0
STU04759,Female,ECE,5.13,83.22,70.76,1,3,0,0,57.88,9.52,9.51,7.94,7.24,5.85,7.25,Yes,4,6.43,2.37,55.77,1,8.09
STU04760,Female,CIVIL,6.92,74.88,85.18,2,4,2,0,40.87,2.98,4.36,6.72,6.63,6.92,2.47,No,3,7.04,4.65,36.74,0,0.0
STU04761,Male,CSE,8.34,91.49,58.78,1,2,0,1,92.06,6.69,6.34,6.62,6.66,7.24,7.2,No,0,4.8,8.95,61.05,1,8.79
STU04762,Male,CIVIL,7.71,72.28,75.83,0,6,0,1,80.17,4.86,5.58,7.21,7.14,3.46,8.69,Yes,1,2.67,8.64,42.46,1,6.03
STU04763,Female,EEE,6.51,87.15,66.59,0,2,1,1,93.34,5.89,5.53,5.38,5.14,5.45,2.97,No,3,7.26,6.95,34.51,0,0.0
STU04764,Female,CSE,7.23,70.8,78.92,1,4,2,0,48.9,5.71,5.75,4.44,4.48,2.96,6.85,Yes,0,5.8,7.89,56.44,0,0.0
STU04765,Female,CSE,7.65,81.12,64.9,4,3,0,2,50.04,5.51,6.72,7.01,7.12,5.43,7.25,Yes,1,8.18,7.48,63.2,1,9.09
STU04766,Female,CSE,6.23,93.82,81.15,1,0,2,0,59.19,6.8,6.27,5.25,5.87,3.36,4.86,No,0,3.87,4.15,53.67,1,8.79
STU04767,Male,IT,5.45,72.43,80.53,2,5,4,1,69.48,4.97,3.99,5.76,5.56,5.9,7.2,No,1,4.91,5.76,58.82,1,9.8
STU04768,Male,CSE,7.56,70.19,80.88,0,3,2,1,79.17,3.13,2.22,6.28,6.05,3.28,1.95,Yes,0,5.93,0.0,50.78,0,0.0
STU04769,Female,CSE,7.06,71.62,79.7,0,2,3,2,30.25,2.14,3.55,7.96,7.35,2.44,6.12,Yes,3,7.2,8.88,35.9,0,0.0
STU04770,Female,CSE,6.22,70.93,71.71,1,2,4,2,84.68,2.82,2.42,9.67,8.14,4.95,5.47,Yes,0,6.07,10.0,46.69,0,0.0
STU04771,Female,CSE,5.54,79.75,74.39,1,2,1,1,64.31,6.94,6.61,7.89,7.1,5.7,5.31,Yes,1,5.06,1.48,45.4,1,8.37
STU04772,Female,IT,6.85,81.12,66.34,2,3,2,0,70.95,5.0,4.85,5.52,5.8,5.07,5.7,No,1,2.71,7.36,63.31,1,9.7
STU04773,Male,CSE,9.31,75.63,82.83,0,2,3,3,54.6,8.52,7.67,6.87,6.58,10.0,5.07,Yes,0,7.15,9.65,58.49,1,9.17
STU04774,Male,ECE,6.08,77.86,89.58,1,2,0,0,63.28,5.43,6.67,10.0,8.66,3.2,2.23,Yes,0,5.59,5.27,49.07,0,0.0
STU04775,Male,CSE,6.12,69.87,60.25,2,4,2,0,69.78,7.78,8.83,5.6,5.87,7.91,4.09,Yes,2,3.84,1.03,70.24,1,11.2
STU04776,Female,EEE,7.86,73.74,69.87,2,5,2,4,80.7,4.35,5.76,7.58,5.59,4.42,2.23,Yes,2,4.81,5.15,36.9,0,0.0
STU04777,Female,EEE,6.54,67.55,73.38,0,6,1,1,62.23,6.05,6.05,5.71,6.29,6.02,8.03,Yes,1,3.67,3.78,34.3,0,0.0
STU04778,Male,ECE,6.03,63.56,93.22,0,1,2,0,70.7,7.69,4.33,5.13,4.94,5.46,6.02,No,0,5.1,7.29,38.75,0,0.0
STU04779,Female,CSE,6.48,49.92,79.65,1,2,1,1,85.93,10.0,8.87,5.39,5.5,6.66,3.15,Yes,1,5.7,8.09,59.82,0,0.0
STU04780,Male,IT,7.95,68.65,75.65,3,0,3,4,58.02,3.0,3.89,4.39,4.16,7.68,1.15,No,0,3.12,4.37,35.8,0,0.0
STU04781,Female,EEE,5.76,62.7,62.37,2,5,1,1,50.18,4.04,4.0,3.23,4.69,4.21,9.3,No,1,6.27,6.71,40.19,0,0.0
STU04782,Male,EEE,5.5,49.18,89.27,0,3,4,1,92.17,6.76,7.58,7.71,7.16,6.57,5.17,Yes,1,7.83,9.43,48.01,0,0.0
STU04783,Female,CSE,7.66,87.33,81.04,1,3,0,2,87.73,5.9,7.52,4.95,4.54,2.92,4.45,No,0,6.65,9.23,47.89,1,9.19
STU04784,Male,ECE,7.73,77.35,75.89,2,2,1,0,71.41,8.97,8.15,10.0,8.55,8.63,3.57,Yes,4,3.1,2.27,67.95,1,8.9
STU04785,Male,IT,7.07,73.78,61.26,0,2,3,1,59.31,4.85,4.14,6.03,6.7,8.39,1.77,Yes,3,5.19,2.23,46.62,0,0.0
STU04786,Female,CSE,7.07,73.46,83.88,2,1,1,1,86.62,7.72,6.01,9.45,9.32,4.65,4.41,Yes,1,4.78,4.29,63.9,1,9.87
STU04787,Female,CSE,4.77,65.83,73.12,2,4,2,1,41.46,6.63,7.8,7.04,6.62,7.11,4.24,Yes,1,5.62,3.47,53.05,0,0.0
STU04788,Female,IT,5.32,86.02,84.15,2,5,2,3,53.57,8.02,7.63,7.08,5.75,6.4,0.1,No,1,6.45,4.73,49.88,0,0.0
STU04789,Male,CSE,8.96,77.92,85.21,4,2,4,0,68.89,5.47,6.59,3.51,4.69,5.57,4.68,Yes,0,7.0,10.0,73.19,1,10.51
STU04790,Male,ECE,5.93,74.04,80.31,0,5,2,1,35.95,3.4,3.57,8.39,7.33,2.49,4.49,Yes,0,3.38,2.67,37.58,0,0.0
STU04791,Female,CSE,8.64,71.16,73.01,1,0,5,0,52.27,6.1,6.4,8.23,6.87,8.32,5.36,Yes,1,8.04,6.37,61.17,1,9.38
STU04792,Female,CIVIL,7.23,86.9,77.13,3,3,0,3,64.11,5.33,6.78,6.67,6.32,2.95,5.78,Yes,0,4.81,5.16,32.46,0,0.0
STU04793,Male,EEE,8.27,55.52,80.39,0,2,2,1,71.6,4.14,5.57,4.45,4.98,6.03,0.37,Yes,0,5.94,2.27,42.8,0,0.0
STU04794,Female,CSE,6.71,79.8,94.89,0,0,0,0,66.94,4.66,4.51,6.72,6.06,3.22,1.72,Yes,1,5.91,3.76,39.08,0,0.0
STU04795,Female,ECE,6.11,83.77,88.25,3,3,4,3,70.78,4.33,5.37,6.82,5.56,1.92,5.59,No,1,5.24,6.06,45.54,0,0.0
STU04796,Male,ECE,8.63,67.56,65.76,1,6,1,3,54.98,6.5,7.3,6.55,5.82,8.98,8.89,Yes,2,6.12,6.74,48.05,0,0.0
STU04797,Female,EEE,6.66,86.08,54.0,2,3,2,0,68.01,1.93,2.34,5.14,5.7,6.0,4.44,Yes,0,5.49,3.68,46.46,0,0.0
STU04798,Male,ECE,7.71,75.7,78.71,0,1,1,0,57.93,6.91,5.39,10.0,6.46,4.47,9.47,Yes,1,3.11,5.17,44.74,0,0.0
STU04799,Male,MECH,7.18,77.02,70.07,3,3,3,1,53.55,8.52,7.3,3.21,5.03,8.81,3.22,No,1,6.45,7.41,47.38,0,0.0
STU04800,Male,CSE,7.58,61.83,58.92,1,3,3,0,88.74,8.04,8.23,5.35,6.07,8.29,3.88,Yes,2,3.93,6.33,73.08,1,11.08
STU04801,Female,CSE,5.36,77.35,85.62,1,1,0,1,80.11,4.69,4.36,4.03,5.58,6.61,2.4,Yes,1,2.45,1.98,42.93,0,0.0
STU04802,Male,ECE,6.63,74.75,84.56,2,4,5,0,64.36,6.73,6.48,2.13,4.52,6.24,6.35,Yes,2,5.26,4.73,58.62,1,8.91
STU04803,Male,MECH,8.79,70.22,80.87,1,0,3,4,57.68,5.61,2.48,4.01,3.6,4.44,2.66,Yes,0,2.38,10.0,21.44,0,0.0
STU04804,Female,IT,6.38,64.46,83.4,1,5,0,0,90.99,4.08,5.22,6.18,4.61,3.56,0.95,No,1,6.84,5.02,57.02,0,0.0
STU04805,Male,IT,7.92,81.13,86.48,0,0,0,1,63.22,6.73,7.3,7.24,7.06,2.06,2.77,No,0,7.63,3.57,46.21,0,0.0
STU04806,Female,EEE,6.23,90.14,76.87,1,2,0,0,75.52,3.63,4.94,5.38,6.27,10.0,1.54,Yes,1,7.37,4.52,45.9,0,0.0
STU04807,Female,CSE,7.27,70.99,55.68,0,3,5,1,60.08,4.24,6.31,5.71,6.65,8.9,7.84,Yes,4,6.72,9.01,54.95,1,9.28
STU04808,Female,CSE,8.29,78.52,64.52,0,1,0,2,39.05,3.59,4.69,7.07,6.93,7.87,6.74,No,1,8.17,3.36,32.24,0,0.0
STU04809,Male,CSE,7.09,81.88,78.49,1,1,4,2,73.02,6.83,5.46,7.48,6.83,2.62,6.85,No,1,7.56,1.27,49.54,0,0.0
STU04810,Male,ECE,7.37,64.25,85.88,0,0,1,1,53.09,5.9,6.07,5.0,5.76,8.02,2.54,Yes,3,1.86,4.17,33.27,0,0.0
STU04811,Female,ECE,7.48,78.09,64.69,4,4,2,1,76.77,7.12,8.33,6.32,4.57,8.01,2.7,Yes,1,5.55,9.18,62.31,1,9.59
STU04812,Male,ECE,5.27,58.54,79.86,3,2,1,0,48.0,3.69,3.99,8.52,8.55,3.37,5.5,Yes,2,5.85,3.33,43.57,0,0.0
STU04813,Male,MECH,7.09,63.8,86.15,1,4,1,0,99.97,3.82,3.21,3.09,2.89,7.0,3.72,No,1,7.03,4.25,44.04,0,0.0
STU04814,Male,CSE,7.89,70.42,74.44,1,3,1,0,66.28,8.0,7.31,6.02,5.86,4.89,9.36,No,4,7.89,6.7,64.88,0,0.0
STU04815,Female,CIVIL,7.41,83.6,61.67,4,3,1,0,85.08,4.52,5.22,4.17,3.97,7.15,7.45,No,1,5.52,4.53,45.58,0,0.0
STU04816,Male,IT,8.29,64.73,92.57,0,0,5,2,78.66,4.94,4.88,3.65,4.73,3.93,5.14,No,0,7.37,1.86,36.35,0,0.0
STU04817,Male,CSE,8.89,88.77,99.96,1,2,4,0,100.0,6.1,5.68,7.24,7.28,4.16,4.81,Yes,2,5.42,6.04,68.58,1,9.75
STU04818,Male,MECH,6.48,87.06,63.59,3,3,5,1,73.32,4.6,3.34,4.31,4.67,7.21,5.96,Yes,1,3.55,5.22,41.27,0,0.0
STU04819,Female,ECE,8.35,54.46,73.56,0,0,0,0,49.65,3.17,1.42,5.92,4.84,5.01,4.01,Yes,0,8.41,6.49,37.93,0,0.0
STU04820,Male,EEE,6.01,63.26,73.92,3,3,0,0,53.28,7.92,6.07,3.89,3.93,8.38,3.48,No,0,3.96,0.51,43.42,0,0.0
STU04821,Male,CSE,7.45,97.22,71.91,1,2,0,0,45.34,7.65,9.0,8.71,7.97,1.93,7.65,Yes,0,6.8,5.79,56.95,1,9.55
STU04822,Female,IT,8.63,76.32,91.39,4,4,3,1,52.7,5.11,6.08,5.69,6.0,2.88,3.22,Yes,3,7.03,5.54,68.44,0,0.0
STU04823,Male,ECE,7.28,78.76,74.44,2,2,2,1,85.53,6.08,4.67,6.52,7.1,5.34,4.06,Yes,3,4.95,6.58,56.26,1,7.64
STU04824,Male,IT,8.05,59.61,70.02,2,4,0,0,22.43,3.26,3.56,8.2,7.31,5.84,10.0,Yes,0,5.07,3.49,60.57,1,10.16
STU04825,Female,MECH,9.16,69.76,70.8,2,5,4,3,58.85,7.89,8.11,7.17,6.16,7.41,2.72,Yes,3,5.5,5.1,49.39,0,0.0
STU04826,Female,CIVIL,7.26,84.33,79.99,2,5,5,0,100.0,7.85,7.91,2.85,3.71,8.68,5.08,Yes,1,7.33,7.28,58.51,1,8.78
STU04827,Male,IT,6.14,76.14,75.16,0,2,1,0,76.53,6.32,6.63,7.36,6.91,2.19,2.07,Yes,0,8.07,3.0,54.48,1,10.07
STU04828,Female,EEE,7.27,81.84,81.84,3,3,4,0,70.95,4.12,5.71,4.73,4.69,8.72,4.05,No,2,6.48,10.0,52.95,0,0.0
